"","x","y"
"1",14.3952435344779,56.8977216283171
"2",17.6982251051672,77.847970093921
"3",35.5870831414912,145.374797538266
"4",20.7050839142458,85.0399948618012
"5",21.2928773516095,82.5585608683177
"6",37.1506498688328,153.24237767686
"7",24.609162059892,97.1574124839115
"8",7.34938765393466,21.0540151230335
"9",13.1314714810647,54.4840737619569
"10",15.5433802990004,74.5254940684878
"11",32.2408179743946,129.360496196711
"12",23.5981382705736,104.256267660095
"13",24.0077145059405,88.0877963574488
"14",21.1068271594512,88.9828129136085
"15",14.4415886524593,66.9216122413847
"16",37.8691313680308,158.885752369457
"17",24.9785047822924,105.759428682361
"18",0.333828433703619,1.20966566837147
"19",27.0135590156369,106.256601294279
"20",15.2720859227207,57.8953133660433
"21",9.32176294013155,43.2282245373272
"22",17.820250853417,68.7012065001898
"23",9.7399555169276,40.0353625181051
"24",12.7110877070886,53.7956132907684
"25",13.7496073215074,74.7493253278874
"26",3.13306689257587,12.3166683567398
"27",28.3778704449452,120.39457435806
"28",21.5337311783652,91.7586115099703
"29",8.61863062988052,31.7796694464811
"30",32.5381492106993,134.582132153808
"31",24.2646422147681,113.614975726459
"32",17.0492851700773,76.8091731049429
"33",28.9512566104502,121.134889817744
"34",28.7813348753304,116.745364842605
"35",28.2158108163749,101.437265493175
"36",26.8864025410009,121.596307871317
"37",25.5391765353759,95.471585574105
"38",19.3808828942328,88.4431116639498
"39",16.9403733626008,88.0343220041432
"40",16.1952899898762,58.2300146717303
"41",13.0529302107949,62.8259955261772
"42",17.920827219804,74.5857289639963
"43",7.34603648431736,21.8069926641055
"44",41.6895596533851,159.640897383287
"45",32.0796199830499,120.506190543603
"46",8.76891416796651,35.8284044945036
"47",15.9711516470092,57.1905619080698
"48",15.3334464637678,71.8371200388779
"49",27.7996511833632,132.999476257658
"50",19.1663093352817,71.3689935328454
"51",22.5331851399475,101.434651339592
"52",19.714532446513,90.0104677140592
"53",19.5712954270868,85.9428023399483
"54",33.6860228401446,131.677078494362
"55",17.7422901434073,75.013539720584
"56",35.1647060442954,143.41566149582
"57",4.51247195769779,27.553804096555
"58",25.8461374963607,105.405039936612
"59",21.2385424384461,97.7699568472695
"60",22.1594156874397,90.6410158876228
"61",23.7963948275988,108.60727103503
"62",14.976765468907,56.5136458222994
"63",16.6679261633058,61.5904626951583
"64",9.81424616892911,70.1853041552557
"65",9.28208773524422,38.7934902356934
"66",23.0352864140426,99.526966388496
"67",24.4820977862943,108.020948537448
"68",20.530042267305,83.2499240635502
"69",29.2226746787974,126.025595069698
"70",40.5008468562714,169.955103644166
"71",15.0896883394346,63.635709296605
"72",-3.09168875640813,-6.84441075742998
"73",30.0573852446226,124.957002948583
"74",12.9079923741761,73.6595846888337
"75",13.1199138353264,51.548966571123
"76",30.255713696967,117.254884651271
"77",17.1522699294899,73.9113869113283
"78",7.79282287745464,38.6551375053637
"79",21.8130347974915,95.7443270212475
"80",18.6110863756096,75.7774228407494
"81",20.0576418589989,76.723958364226
"82",23.8528040112633,110.516697453769
"83",16.2933996820759,67.3763956246752
"84",26.4437654851883,103.850959039526
"85",17.7951343818125,74.2903009757212
"86",23.317819639157,96.6938714018395
"87",30.9683901314935,137.752922843683
"88",24.351814908338,103.08515797093
"89",16.7406841446877,77.9951668602271
"90",31.4880761845109,126.957968600666
"91",29.9350385596212,126.455716715138
"92",25.4839695950807,104.338391088396
"93",22.3873173511144,95.3059376298462
"94",13.7209392396063,52.7208500946048
"95",33.6065244853001,128.939685674577
"96",13.9974041285287,76.9673235920987
"97",41.8733299301658,177.298990310042
"98",35.3261062618519,136.294254154408
"99",17.6429964089952,70.6826583025376
"100",9.73579099693219,34.4593233109503
