"","x","y"
"1",8.00917848711833,45.6386698384252
"2",7.27762710303068,33.9114873881644
"3",2.17047974700108,13.6095761551338
"4",7.44238505372778,23.4863811959308
"5",8.66653708275408,46.516052223489
"6",5.2940575638786,25.0605913722553
"7",5.98638546885923,25.0140255702793
"8",9.37632332323119,29.2656829202187
"9",9.50724098365754,40.1790496411512
"10",6.60532301291823,25.8129689971726
"11",0.722865809220821,7.60446344852114
"12",8.26331578660756,27.9918499457701
"13",4.7954407799989,32.2744985464107
"14",3.91228783410043,20.5865448438911
"15",2.99122775672004,20.1803165789669
"16",2.44308249559253,8.4161630591748
"17",4.21810131752864,19.9607709063122
"18",9.37770176911727,36.1763355955987
"19",2.64485116582364,12.3449469320824
"20",5.68568754009902,36.5362865579711
"21",2.02184567693621,10.2259010766129
"22",1.92805626895279,13.3260994133643
"23",7.18611745163798,39.8270603700558
"24",3.13517895527184,18.0993739498515
"25",1.38390127336606,9.32433792363759
"26",0.580306977499276,7.86739299462288
"27",9.31099641136825,43.8323306633152
"28",5.68338012089953,21.6892576238481
"29",1.17770360549912,8.07610405402591
"30",5.64794481499121,39.3774441744621
"31",5.40256182895973,22.9445921215722
"32",8.19682518485934,22.5775042742909
"33",7.0297950389795,36.867884178693
"34",5.67748373607174,29.47126217751
"35",7.21309266285971,24.0870381377106
"36",7.5244421348907,20.4781054349507
"37",3.81422596750781,19.8132997889984
"38",2.8801028127782,19.8019897157342
"39",5.31683327164501,29.6494985217296
"40",2.59646071353927,14.1059501980873
"41",8.3179031778127,31.3329157688611
"42",4.05363884754479,22.3133621256211
"43",0.726319255772978,8.01956578913534
"44",9.53758624615148,49.1562750789025
"45",2.17183782951906,12.8277423567927
"46",4.05625266721472,24.8730179459343
"47",6.2566831544973,24.8286081303423
"48",6.28404803806916,28.0590333779936
"49",3.28238664194942,20.5611862646377
"50",1.38909491943195,11.9315442096536
"51",9.1465717041865,23.855614566
"52",5.99115967284888,29.606833535227
"53",7.49607095960528,39.5477345091023
"54",9.18954745167866,28.4257709338434
"55",5.28765395982191,28.6919976956596
"56",3.71978746028617,16.798517575191
"57",0.658083211164922,8.30374422310554
"58",8.54369923705235,43.7754254750511
"59",5.10411301394925,29.3417818830916
"60",2.0999805862084,13.6534305927165
"61",3.75843436690047,23.2797034234602
"62",2.07365499809384,16.157330843956
"63",4.59240817232057,32.3994461442699
"64",2.41502250079066,14.5915153070324
"65",1.18690322386101,7.07820690570039
"66",0.724691497161984,7.92161261611669
"67",6.90989849856123,34.0600010798758
"68",2.86957619246095,16.0325294600687
"69",1.49412495549768,11.8255940322191
"70",9.72432009177282,53.7254364037294
"71",4.10514390328899,19.2941831979417
"72",4.01813854230568,19.8908384000647
"73",6.48556348634884,33.5224848481192
"74",9.16305739665404,36.6104978623494
"75",2.16662138933316,13.8642274225467
"76",5.47998871887103,16.1698193638691
"77",7.20050457865,25.7381752430475
"78",3.97246005246416,15.6153846235787
"79",0.940013926010579,7.95763754154608
"80",6.34896405041218,25.9940906778289
"81",0.0247881026007235,5.10862902950112
"82",2.10523239802569,15.4885057035357
"83",6.79022809490561,27.2218123046407
"84",8.66189130349085,31.0130543015227
"85",7.9969711555168,28.6575288637049
"86",1.34996398352087,9.84017608551872
"87",3.87498257681727,19.573696832825
"88",7.88471929030493,40.352065659404
"89",6.92913666600361,30.4900429184476
"90",5.9427297138609,16.4190189174481
"91",1.23857651371509,9.8410577086154
"92",5.5507810274139,33.7929381342163
"93",4.49411387788132,28.3316473092385
"94",7.66166528686881,29.6018890466561
"95",0.260977216530591,5.63997445195249
"96",1.95171431871131,17.6042891330773
"97",8.81234564818442,38.8180642947595
"98",1.09801593469456,9.28506071330636
"99",9.68550927937031,47.8155123247808
"100",3.85198592906818,14.190686440415
