"","Cover","Food","MarmotDensity"
"1",0.143817043630406,4.40909811363745,9.36140322186133
"2",0.192815946880728,3.53328804365926,7.5361805244459
"3",0.896738682640716,5.79748546123676,14.2230265263521
"4",0.308119554305449,3.55509481054656,8.19647005514829
"5",0.363300543511286,3.80270728565222,8.7430549991407
"6",0.783946478739381,4.69333137006552,11.5432798943058
"7",0.193378679919988,3.4886733455736,7.43107898569893
"8",0.0177658118773252,3.26278863809421,6.56879661026148
"9",0.406607866287231,4.38197577094238,10.0803530811799
"10",0.483167669270188,4.05873476428319,9.56678421080541
"11",0.421844950178638,3.87122386510891,9.08040132795581
"12",0.342808801680803,3.77732704587098,8.68898103456315
"13",0.866483314661309,6.3474802789071,15.4715159846844
"14",0.45510805095546,3.79667234253351,8.97427051126089
"15",0.533764873631299,4.5117688237038,10.6296340776834
"16",0.963843331905082,6.84271090655471,16.4116280729104
"17",0.774591542081907,5.27328718358132,12.8902817528171
"18",0.208876348566264,2.94670869378809,6.47286142748542
"19",0.308786832727492,3.59397578054544,8.02691110099296
"20",0.971342450240627,6.15675734017432,15.2195514079658
"21",0.584900093497708,4.56689884465824,10.999992287084
"22",0.760823625372723,5.00153269434328,12.0962614159359
"23",0.372709394432604,3.94616956623358,8.97773938704444
"24",0.769193911226466,5.35283005724901,13.0349055765357
"25",0.5376771830488,5.41228593471931,12.3582826615795
"26",0.913995449664071,5.69770379292277,14.1807842290877
"27",0.185296441894025,4.09628907375783,8.79961046525931
"28",0.282218417385593,4.16203230998206,9.1774162561933
"29",0.0949624131899327,3.22806729181673,6.50443200382725
"30",0.210487079108134,2.8650102358791,6.62862752366927
"31",0.977098996285349,5.67073833007979,14.2622437232688
"32",0.296302175382152,3.64397129957722,8.25196845345966
"33",0.725983026903123,5.20152629709013,12.6183783239933
"34",0.78568783425726,6.00716284160519,14.483856509464
"35",0.105417746119201,4.46279272527315,9.33360463354131
"36",0.2395946290344,4.49257441659508,9.69295340317052
"37",0.270544872386381,3.74505913499467,8.34956966436934
"38",0.10105849406682,2.42491178442164,5.06845816793135
"39",0.11791384126991,3.15935159177386,6.76813700844738
"40",0.991236555855721,6.01831327910381,14.9742323918863
"41",0.986054297303781,6.38066939394506,15.9711790151803
"42",0.137067471398041,3.89246639843626,8.04103032149782
"43",0.90530958166346,6.05808345969861,14.795696940091
"44",0.576301837572828,4.03126833781875,9.88398017463191
"45",0.395448859082535,4.61116810006428,10.469696032064
"46",0.449802484130487,4.12612884417785,9.55271703689566
"47",0.70650190114975,5.20690705352988,12.4436417362882
"48",0.0825027457904071,3.28478382595809,6.84152345975847
"49",0.339312580181286,4.23202112302911,9.49054924528539
"50",0.680787551216781,5.05470014506341,11.9827348200508
"51",0.316949248081073,3.11711019545039,7.19852324185738
"52",0.831568598048761,5.86295377653301,14.2496363787815
"53",0.215172082651407,3.83852953212906,8.35004795191052
"54",0.497948936186731,4.36102099592108,10.1203870961421
"55",0.276049672625959,3.88722127340122,8.66020489251057
"56",0.192023318726569,3.64308927886394,8.01010552760351
"57",0.950621264055371,5.96237352644661,14.8322344853773
"58",0.321725537767634,4.78559969629164,10.4328171588488
"59",0.478456383803859,4.32584396194484,10.0534925283321
"60",0.0279925719369203,3.16801040775309,6.4646088932723
"61",0.547459468012676,5.22657034057257,12.0408145220513
"62",0.644240220542997,5.45981117331745,12.6465783747624
"63",0.596263544633985,5.36142218909213,12.610060094089
"64",0.321937375701964,3.67707812657611,8.24702061909567
"65",0.891114312456921,6.67458430251718,15.9751555153283
"66",0.626256947405636,4.912121277682,11.8634034584814
"67",0.302904915297404,4.84214066824564,10.525581589423
"68",0.388204663759097,3.48916264826194,8.2375124418201
"69",0.160475092474371,3.49191707060023,7.3491911307417
"70",0.862551897531375,6.21261297807873,14.9874274084442
"71",0.953101213788614,5.50168254775444,13.8653131349611
"72",0.563644683454186,4.31458956625369,10.2132480404275
"73",0.329547413391992,3.51937288837253,7.97391319043015
"74",0.996617218712345,5.46359501646767,13.9241575337795
"75",0.234819675795734,3.485879260797,7.7532871458546
"76",0.612671965267509,5.00360548228202,11.6901722060241
"77",0.10817852942273,2.31743033930783,4.93442084296272
"78",0.487032569944859,4.56708792652072,10.6809142067306
"79",0.099445823347196,3.91667499324987,8.08780654054357
"80",0.16116576269269,4.50228429719829,9.52079507464194
"81",0.282992870779708,4.49956660843942,9.9073346862244
"82",0.583872335962951,5.13000438978683,12.0484092889957
"83",0.731707658851519,4.33175777699739,10.9339642984965
"84",0.165520911104977,3.19580937931154,6.88591062584027
"85",0.866467763204128,5.42338006132107,13.4147957608953
"86",0.708574137184769,5.47748436293275,12.8263762422169
"87",0.76039953622967,5.22836294168712,12.7386303902153
"88",0.147084108553827,2.81192801163139,6.11813681856027
"89",0.358056963421404,4.91638874431127,10.9704882629736
"90",0.673332481412217,5.47569309013463,12.9258557893746
"91",0.523822601651773,4.69018294120083,11.1397839783345
"92",0.349801792763174,4.65845968345243,10.4049671871573
"93",0.240530701586977,3.05220496114344,6.84863361289371
"94",0.0581917962990701,3.50498553779211,7.32177314242828
"95",0.236619742121547,3.44840303820793,7.54481868064858
"96",0.890077913179994,6.01210650046534,14.6594128780782
"97",0.81182741606608,5.4050712708682,13.4953700379396
"98",0.747516322182491,5.5590293230632,13.371720531396
"99",0.154911725781858,4.13249398487527,8.90307998923694
"100",0.124742088606581,3.37787131097819,6.99611822328468
