"Latitude","Elevation","Size"
1754.70028049313,234.791517723352,15.896048554488
2282.47087611817,2055.07517792284,55.5259220829017
1118.12818329781,1068.57070175465,23.7450027314813
2307.5817336794,1889.71814932302,52.390981649904
1613.0315491464,1655.9637663886,36.9475005992208
2741.98634899221,1111.31849233061,39.5039360353012
555.889325682074,1567.86546111107,20.8274297390946
846.655252156779,1.1633726535365,13.5944812687546
284.887239569798,543.108785059303,15.3925999542108
631.461237324402,1762.18061416876,22.8702214760781
2931.29698885605,537.916220491752,25.2002607268387
888.906526146457,2034.83430319466,29.0597581397062
2177.94908070937,769.409685744904,27.1584141056042
2357.06350277178,1719.35671416577,49.4408376497214
316.253238357604,2331.70269755647,18.9313140098911
718.7838871032,289.449162082747,15.5183333943402
811.634617159143,319.264219724573,15.8367488421762
303.175482200459,1695.55964355823,17.5147685156315
353.741523809731,1072.37148971763,16.862210541719
2973.70966756716,2086.00244484842,69.4580581672471
2958.16289191134,2428.59516700264,78.8659250367792
411.202414194122,176.222444279119,14.8176448581745
2715.92874499038,1149.4629830122,40.246165835753
1728.90551271848,1753.96279606503,40.2446337708783
1186.3465772476,217.350419843569,15.3256424576395
1349.40745239146,2482.36004030332,43.1406908831678
2119.50570344925,632.747485069558,24.0806101533838
247.508237371221,123.84608911816,14.7383829044219
1017.93774054386,1715.81236703787,28.6211801554918
2042.36265365034,1967.31838164851,49.3098822965308
950.84774424322,884.015189949423,20.7127037720785
2494.70579414628,916.103612398729,32.5428017071718
645.51624795422,717.750326730311,17.6579949362922
1493.84680856019,199.932280811481,15.242042474874
828.149017877877,913.635673932731,20.0412114083839
576.069956179708,445.034536533058,16.0453802621041
2851.86379216611,1340.13430157211,46.7810245030506
965.176613302901,1259.87178005744,23.9733031094297
1435.36915141158,2362.58775868919,43.561554682032
83.9777158107609,853.303209878504,14.5097127468438
1642.37840403803,1161.78443538956,29.8858941893329
1932.72066162899,206.327954074368,15.5021895515983
1788.79063390195,2150.26711521205,47.7886625081555
965.812127105892,989.151599933393,21.7040003554351
2673.34293737076,1839.74837593269,57.4186150980647
1878.77084221691,429.35851495713,19.3924171373914
908.714745892212,1136.9040783029,22.3925312826698
1164.61399127729,1925.51189858932,33.0729857360105
481.425277423114,156.624995870516,14.7542708627488
2587.65569259413,2037.70373773295,60.8602420888517
2859.30364136584,752.856311155483,30.810340449096
1690.93405036256,911.677569965832,26.4524096335074
988.642240175977,780.281979823485,20.0878122291431
2989.85165613703,93.4249121928588,12.6834328784528
704.459027387202,1297.01230849605,21.3392083321669
1838.01589580253,1697.53353926353,41.0095328181733
324.535588268191,2258.08390066959,18.9637065623825
1461.09770983458,63.8167461147532,13.4126209079064
298.337470041588,2472.6956768427,18.7878845530974
483.49728807807,757.219061488286,16.9071693291553
848.978612339124,2347.84600150306,30.5801086189351
1751.61700788885,1719.01895431802,40.0366542765956
2195.12297655456,1117.59248713497,34.4696834895825
496.562733314931,2041.19534697384,21.7550614588773
2599.40328961238,98.7479946343228,13.1024201340053
2125.72241155431,1847.5792137906,48.4149749742316
2281.19860868901,871.798734297045,29.9881105029706
441.25232566148,2073.12705868389,20.8194211531506
1074.17089026421,1338.85347924661,25.9141421015572
2019.99744423665,686.363409040496,24.6331733276177
1571.46780495532,2002.3705298081,41.3392938153121
1049.40537828952,229.11173698958,15.3654142372807
721.59210476093,2080.26943553705,26.205664395218
174.57538889721,692.137681180611,15.0515890476911
709.859226364642,1882.77524895966,24.8261198472215
2670.23373953998,2410.38142528851,71.890550943016
2435.48224819824,203.66640004795,15.6384206641612
2242.54896654747,2135.91186620761,56.4839228751098
464.735177345574,2005.59554272331,21.0376058277389
374.226265819743,962.934011477046,16.7749266151935
2924.17742544785,818.993497523479,33.0417047980651
1308.38998826221,512.346757459454,18.8780489525633
1392.04988046549,1423.45665663015,30.7111825659331
495.89424370788,2220.13797610998,22.4062205687724
1754.80967201293,1324.28522862028,33.6527965888303
812.334058340639,1467.39664196502,23.7293190137436
690.290761180222,1664.33785634581,23.2555625655768
2073.62349447794,1324.73114645109,37.3510711226347
848.557198885828,1274.60724848788,22.8054219818153
2431.19419855066,40.4012022772804,11.8716358714838
