"","x","y"
"1",26.5964310466512,707.651344894807
"2",23.9372389293005,644.689576936621
"3",19.2045648299109,546.488834230532
"4",21.6295821776963,621.637743446207
"5",18.7569801562434,491.155445182918
"6",18.5712593161533,481.300980158347
"7",17.6341914864493,710.50559867701
"8",18.2161481976215,468.27959000503
"9",24.9527224020101,731.697430957735
"10",19.8379156247437,771.657194926334
"11",20.3577357092828,627.299166343537
"12",20.7310622887973,564.929871979512
"13",23.697427635456,793.257954644834
"14",18.4518085071657,494.451073144879
"15",17.0224785488239,443.493913006509
"16",25.0270907972096,667.353806362258
"17",18.6765103492841,477.627410305232
"18",17.8308020901804,557.158619865246
"19",16.2911806433501,598.868229984714
"20",16.1458528330466,466.806902378902
"21",18.278079562106,470.559869647541
"22",21.8539574514996,651.311405826682
"23",23.3295444167892,707.946872318065
"24",22.1227650615068,591.016868359813
"25",18.9090281087142,500.225693329168
"26",20.1792498121538,544.401753377503
"27",17.8862106089598,457.39202107479
"28",17.848345515278,481.849550793391
"29",22.6539514969308,690.49965463184
"30",16.9532222641894,433.833957911411
"31",25.8658818964774,722.914284508626
"32",19.7290412181024,593.61805963004
"33",20.6436164798876,559.416041978438
"34",17.7844168857813,602.323859238646
"35",18.2768339307102,476.035835927474
"36",16.0489516030843,680.767374378481
"37",19.4512238348818,615.358878795782
"38",21.2569472147734,544.003713407479
"39",20.9729130324841,582.29556033817
"40",17.6553905388357,452.049096129782
"41",17.634134087438,475.788392200512
"42",18.4934038449714,531.195340260348
"43",24.4881820095391,800.91970166671
"44",16.5880891380028,424.903052412104
"45",19.4628452168594,496.744066009978
"46",25.7070854650368,849.402975825418
"47",19.6970753440136,503.058305740965
"48",15.9204778885358,428.940746491166
"49",18.0056916941778,520.858751067674
"50",21.4563799367146,548.480938543929
"51",18.8731913849907,547.7568018343
"52",18.3143709093507,722.006251240687
"53",18.9682482976146,495.890533153951
"54",20.2714899414177,517.657920914421
"55",24.7955263134375,680.948622680959
"56",19.7343046635833,510.493051790201
"57",23.2423984884546,601.893535304347
"58",21.8922623469517,557.376407494254
"59",19.6590803134816,890.638857564333
"60",15.4012939913282,818.225757523614
"61",18.4366480473424,473.613659431049
"62",18.5303886405846,500.399088173649
"63",20.1414632982846,518.33326032044
"64",23.9005960330005,674.71203606681
"65",26.8792369214933,724.769209132998
"66",24.6427431769513,628.885422604206
"67",19.6005471070132,509.166372967306
"68",14.7304178133271,435.463508243068
"69",18.8336604077848,527.837801177579
"70",20.2676216692199,530.294148125457
"71",22.5350390122023,947.186755694224
"72",22.8875839054528,756.651194817324
"73",22.0529282882494,575.101393550888
"74",15.8141769506016,448.954546507342
"75",22.5489291369001,590.378282207136
"76",18.6603283507183,498.747434033157
"77",20.5244081004838,586.698800786384
"78",20.2236535315212,516.927224960136
"79",21.2845002949115,542.125608305366
"80",20.0740249484784,716.977465855943
"81",14.997574707243,385.015769360441
"82",22.2094878943203,567.553202030549
"83",21.158079705049,540.90586870957
"84",19.2030451241653,561.312029555788
"85",20.35443353314,533.369823845763
"86",20.4021159361054,641.682058243647
"87",20.663058405683,539.898166099608
"88",24.9225384979325,715.595377587328
"89",19.3428488631996,505.717587996827
"90",20.504196151654,530.271317581308
"91",23.5051516192073,624.423545616698
"92",23.1625430701308,887.01159000158
"93",23.4357893311411,645.936302092643
"94",18.2675959968213,510.724018844457
"95",26.0074481908785,681.240373361005
"96",20.2001026127905,659.752455992673
"97",25.6005555341206,688.369112163175
"98",15.9472919419079,454.459056184238
"99",20.0629507590627,613.290333517163
"100",23.7497437129076,611.788413019649
